2.5	-0.00055728164	
5	0.00027155727	
7.5	-0.00025101951	
10	0.0001580356	
12.5	-6.8433213e-05	
15	3.6053715e-05	
17.5	0.00012730723	
20	7.4662304e-05	
22.5	0.00019471946	
25	0.00025621124	
27.5	0.00037628341	
30	0.00049592011	
32.5	0.00072072203	
35	0.0010090274	
37.5	0.0013752319	
40	0.0017866034	
42.5	0.0021580114	
45	0.0029626331	
47.5	0.003477745	
50	0.0043936724	
52.5	0.0051411581	
55	0.0062829765	
57.5	0.0073435417	
60	0.0086596765	
62.5	0.010238992	
65	0.011735944	
67.5	0.013533494	
70	0.0154866	
72.5	0.017672952	
75	0.020039392	
77.5	0.022449085	
80	0.025204555	
82.5	0.028037623	
85	0.031275279	
87.5	0.034460918	
90	0.038228873	
92.5	0.04177024	
95	0.045893588	
97.5	0.050159225	
100	0.054763302	
102.5	0.059504717	
105	0.064446521	
107.5	0.069696154	
110	0.075279481	
112.5	0.081049329	
115	0.087122564	
117.5	0.093698193	
120	0.10063776	
122.5	0.10786484	
125	0.1154389	
127.5	0.12350744	
130	0.13188011	
132.5	0.14051999	
135	0.14916827	
137.5	0.1581931	
140	0.16724203	
142.5	0.17655626	
145	0.18600492	
147.5	0.1956502	
150	0.20568946	
152.5	0.215837	
155	0.22614258	
157.5	0.23707646	
160	0.24773819	
162.5	0.2589353	
165	0.26993283	
167.5	0.28126318	
170	0.29238425	
172.5	0.30372814	
175	0.31454773	
177.5	0.32546584	
180	0.33593792	
182.5	0.34591638	
185	0.35553151	
187.5	0.36463985	
190	0.37308922	
192.5	0.38081585	
195	0.38807609	
197.5	0.39410943	
200	0.39945741	
202.5	0.40387315	
205	0.40735658	
207.5	0.40972708	
210	0.41140487	
212.5	0.41098804	
215	0.4108868	
217.5	0.40895793	
220	0.40643874	
222.5	0.40233865	
225	0.39661134	
227.5	0.39026897	
230	0.38192782	
232.5	0.37202694	
235	0.35982851	
237.5	0.34538158	
240	0.32785885	
242.5	0.30726788	
245	0.28336257	
247.5	0.2553623	
250	0.2240965	
252.5	0.18937053	
255	0.15277143	
257.5	0.11584406	
260	0.079804276	
262.5	0.046551631	
265	0.016084615	
267.5	-0.011540187	
270	-0.036441606	
272.5	-0.058553552	
275	-0.079240012	
277.5	-0.099168166	
280	-0.1183024	
282.5	-0.13645843	
285	-0.15435401	
287.5	-0.17254319	
290	-0.18967826	
292.5	-0.20704898	
295	-0.22372725	
297.5	-0.24018591	
300	-0.25714713	
302.5	-0.27410633	
305	-0.29174175	
307.5	-0.30942342	
310	-0.32760204	
312.5	-0.34573811	
315	-0.36402627	
317.5	-0.38177555	
320	-0.40110958	
322.5	-0.42038165	
325	-0.43983181	
327.5	-0.4586498	
330	-0.47590157	
332.5	-0.49009698	
335	-0.50023205	
337.5	-0.50420931	
340	-0.50115813	
342.5	-0.48989015	
345	-0.47169182	
347.5	-0.44814697	
350	-0.4207508	
