2.5	5.2184548	
5	-2.6402734	
7.5	1.4697487	
10	-0.65058881	
12.5	0.48694191	
15	-0.07802197	
17.5	0.24991351	
20	0.11060782	
22.5	0.21678221	
25	0.19455648	
27.5	0.23965176	
30	0.2495473	
32.5	0.2775064	
35	0.29515937	
37.5	0.31724431	
40	0.3348225	
42.5	0.35222167	
45	0.36731121	
47.5	0.38052027	
50	0.39197231	
52.5	0.40192111	
55	0.40977747	
57.5	0.41588929	
60	0.42099938	
62.5	0.42323277	
65	0.42411979	
67.5	0.42327244	
70	0.42101084	
72.5	0.41722043	
75	0.41132584	
77.5	0.4065308	
80	0.39751839	
82.5	0.39031471	
85	0.38071843	
87.5	0.3712789	
90	0.36088165	
92.5	0.3503298	
95	0.33927012	
97.5	0.32819084	
100	0.31703511	
102.5	0.30483691	
105	0.29472932	
107.5	0.28404119	
110	0.27437487	
112.5	0.26475649	
115	0.25609933	
117.5	0.24789897	
120	0.24035765	
122.5	0.23374352	
125	0.22759042	
127.5	0.222336	
130	0.21806257	
132.5	0.21409638	
135	0.21152333	
137.5	0.20930087	
140	0.2082922	
142.5	0.20767042	
145	0.20812853	
147.5	0.2090576	
150	0.21072571	
152.5	0.21311347	
155	0.21606038	
157.5	0.21970495	
160	0.22376857	
162.5	0.22820371	
165	0.23324651	
167.5	0.23868906	
170	0.24440586	
172.5	0.25049359	
175	0.25684444	
177.5	0.26333372	
180	0.26999625	
182.5	0.27672828	
185	0.28352118	
187.5	0.29015344	
190	0.29674068	
192.5	0.30301113	
195	0.30912361	
197.5	0.3146708	
200	0.31981964	
202.5	0.32459382	
205	0.32864896	
207.5	0.33221079	
210	0.33516364	
212.5	0.33719445	
215	0.3386623	
217.5	0.33911937	
220	0.33886667	
222.5	0.33783592	
225	0.33589132	
227.5	0.3332831	
230	0.32976776	
232.5	0.32556763	
235	0.32085608	
237.5	0.31550964	
240	0.31020649	
242.5	0.30471655	
245	0.3001845	
247.5	0.29679033	
250	0.29562874	
252.5	0.29752824	
255	0.30297953	
257.5	0.31165371	
260	0.32319748	
262.5	0.33684015	
265	0.35116114	
267.5	0.36370343	
270	0.37524645	
272.5	0.38610017	
275	0.39373211	
277.5	0.39936381	
280	0.4031352	
282.5	0.40735504	
285	0.40982465	
287.5	0.41129649	
290	0.41231883	
292.5	0.41299491	
295	0.41389127	
297.5	0.41524776	
300	0.41649873	
302.5	0.4182136	
305	0.4205491	
307.5	0.42371099	
310	0.42761501	
312.5	0.43202775	
315	0.43646814	
317.5	0.44042147	
320	0.44122206	
322.5	0.43908926	
325	0.43147413	
327.5	0.41827336	
330	0.39921926	
332.5	0.37629309	
335	0.35358094	
337.5	0.33493781	
340	0.32350054	
342.5	0.31964969	
345	0.32274511	
347.5	0.32932575	
350	0.33718561	
352.5	0.3429024	
355	0.34715554	
357.5	0.34982779	
360	0.35269824	
362.5	0.35567169	
365	0.35972541	
367.5	0.36478195	
370	0.37194684	
372.5	0.38004866	
375	0.39034332	
377.5	0.39950496	
380	0.41146466	
382.5	0.42290907	
385	0.43479635	
387.5	0.44638486	
390	0.45670631	
392.5	0.46616185	
395	0.47351903	
397.5	0.47898534	
400	0.48232366	
402.5	0.48242449	
405	0.48138339	
407.5	0.47715269	
410	0.47107552	
412.5	0.46230247	
415	0.45144565	
417.5	0.43815051	
420	0.42228774	
422.5	0.40430469	
425	0.38377833	
427.5	0.36370225	
430	0.34549748	
432.5	0.33219684	
435	0.32470055	
437.5	0.32351039	
440	0.32702796	
442.5	0.33347115	
445	0.34056101	
447.5	0.34784412	
450	0.35415159	
452.5	0.36025303	
455	0.36637492	
457.5	0.37403575	
460	0.38357739	
462.5	0.39420643	
465	0.4072171	
467.5	0.42290994	
470	0.44051835	
472.5	0.4602094	
475	0.48179461	
477.5	0.50470679	
480	0.52791358	
482.5	0.55107839	
485	0.57345043	
487.5	0.59412807	
