100	-0.0069711808	
200	0.0024292832	
300	-0.00055825211	
400	0.00012629967	
500	-0.00020543645	
600	-8.39445e-05	
700	-7.4448106e-05	
800	-0.00012698191	
900	-0.00017474387	
1000	1.5682334e-05	
1100	-0.00016566642	
1200	-0.00028132248	
1300	0.00010387682	
1400	0.00020654269	
1500	0.00094735142	
1600	0.0021632248	
1700	0.0026731782	
1800	0.0045308743	
1900	0.006418301	
2000	0.008491535	
2100	0.010570707	
2200	0.013716744	
2300	0.016886901	
2400	0.020290478	
2500	0.024497574	
2600	0.029189963	
2700	0.034464823	
2800	0.039834185	
2900	0.045727901	
3000	0.052424804	
3100	0.059427513	
3200	0.066621777	
3300	0.074246746	
3400	0.08220392	
3500	0.090506031	
3600	0.10010828	
3700	0.10968992	
3800	0.11958105	
3900	0.12965761	
4000	0.1404069	
4100	0.15178037	
4200	0.16290864	
4300	0.17444962	
4400	0.18636982	
4500	0.19829871	
4600	0.21076836	
4700	0.22358108	
4800	0.23601909	
4900	0.24953976	
5000	0.26260457	
5100	0.27618029	
5200	0.28959542	
5300	0.30349576	
5400	0.31735848	
5500	0.3309393	
5600	0.34545221	
5700	0.35914344	
5800	0.37330747	
5900	0.38722722	
6000	0.40139397	
6100	0.41493651	
6200	0.4285221	
6300	0.44095498	
6400	0.45326573	
6500	0.46467772	
6600	0.47556924	
6700	0.48548632	
6800	0.49396066	
6900	0.50069389	
7000	0.50616825	
7100	0.50982925	
7200	0.5113172	
7300	0.51132603	
7400	0.5087508	
7500	0.50379518	
7600	0.49584686	
7700	0.4857943	
7800	0.47306161	
7900	0.46107034	
8000	0.44378756	
8100	0.4251602	
8200	0.40415553	
8300	0.38166496	
8400	0.35283025	
8500	0.32628155	
8600	0.29739044	
8700	0.2672314	
8800	0.2356411	
8900	0.19912749	
9000	0.16453384	
9100	0.12783863	
9200	0.089354588	
9300	0.04969918	
9400	0.0079924931	
9500	-0.034977281	
9600	-0.07915931	
9700	-0.12569621	
9800	-0.17545223	
9900	-0.22477924	
10000	-0.27704318	
10100	-0.33024633	
10200	-0.38598902	
10300	-0.44120115	
10400	-0.49740157	
10500	-0.55325225	
10600	-0.60916869	
10700	-0.66389367	
10800	-0.71676541	
10900	-0.76836799	
11000	-0.81703902	
11100	-0.86296813	
11200	-0.90602489	
11300	-0.94517736	
11400	-0.98039027	
11500	-1.0109686	
11600	-1.0358252	
11700	-1.0571192	
11800	-1.0709878	
11900	-1.0820431	
12000	-1.0826806	
12100	-1.0818365	
12200	-1.07218	
12300	-1.0540559	
12400	-1.0304172	
12500	-0.99894225	
12600	-0.96017135	
12700	-0.9131922	
12800	-0.85848663	
12900	-0.79639629	
13000	-0.72483907	
13100	-0.64435401	
13200	-0.55389353	
13300	-0.45388914	
13400	-0.34062744	
13500	-0.22206771	
13600	-0.095372605	
13700	0.035262478	
13800	0.16759581	
13900	0.29595438	
14000	0.41677375	
14100	0.52668415	
14200	0.62244068	
14300	0.70289575	
14400	0.76832832	
14500	0.81962681	
14600	0.85852267	
14700	0.88647044	
14800	0.90579998	
14900	0.91833942	
15000	0.92539245	
15100	0.92682239	
15200	0.92339101	
15300	0.91362538	
15400	0.89991586	
15500	0.87953113	
15600	0.85147295	
15700	0.81414391	
15800	0.76547504	
15900	0.70429778	
16000	0.6292115	
16100	0.53992592	
16200	0.43675658	
16300	0.32200779	
16400	0.19695557	
16500	0.065671181	
16600	-0.069274985	
16700	-0.20380299	
16800	-0.33437116	
16900	-0.45773708	
17000	-0.57119899	
17100	-0.6734078	
17200	-0.76266886	
17300	-0.83872696	
17400	-0.90223326	
17500	-0.95411816	
17600	-0.99533263	
17700	-1.0274718	
17800	-1.0515392	
17900	-1.0680946	
18000	-1.0770542	
18100	-1.0783988	
18200	-1.0697549	
18300	-1.0499753	
18400	-1.0123792	
18500	-0.95940286	
18600	-0.88565229	
18700	-0.79141747	
18800	-0.67636937	
18900	-0.5453155	
19000	-0.39957495	
19100	-0.24894288	
19200	-0.095134184	
19300	0.053942892	
19400	0.19342011	
19500	0.32006565	
19600	0.43208704	
19700	0.5284713	
19800	0.60725708	
19900	0.67426318	
20000	0.72837345	
20100	0.77210286	
20200	0.80843441	
20300	0.83992631	
20400	0.86888961	
20500	0.89540958	
20600	0.92136079	
20700	0.94362978	
20800	0.95874604	
20900	0.96167146	
21000	0.94893981	
21100	0.91491801	
21200	0.85735453	
21300	0.77971438	
21400	0.68209699	
21500	0.56872881	
21600	0.44514328	
21700	0.31323505	
21800	0.17900395	
21900	0.046896723	
22000	-0.079147483	
22100	-0.19654879	
22200	-0.30291308	
22300	-0.3971016	
22400	-0.47731795	
22500	-0.54403139	
22600	-0.59783488	
22700	-0.64110104	
22800	-0.67922595	
22900	-0.71425203	
23000	-0.75146084	
23100	-0.79258264	
23200	-0.83671081	
23300	-0.88069697	
23400	-0.9190367	
23500	-0.94279397	
23600	-0.95074185	
23700	-0.9349832	
23800	-0.89514016	
23900	-0.83125515	
24000	-0.74533421	
24100	-0.64102386	
24200	-0.52331622	
24300	-0.39681438	
24400	-0.26839425	
24500	-0.14082468	
24600	-0.023350514	
24700	0.087953293	
24800	0.18705535	
24900	0.27153623	
25000	0.34118966	
25100	0.39551483	
25200	0.43678904	
25300	0.46886017	
25400	0.49781698	
25500	0.53084906	
25600	0.57317687	
25700	0.62555913	
25800	0.68408145	
25900	0.745515	
26000	0.80116571	
26100	0.84281814	
26200	0.86338446	
26300	0.86067291	
26400	0.83186852	
26500	0.77736452	
26600	0.70629589	
26700	0.61372806	
26800	0.5102396	
26900	0.40308119	
27000	0.29538804	
27100	0.19111477	
27200	0.097382061	
27300	0.0085348178	
27400	-0.068130261	
27500	-0.13289443	
27600	-0.18438596	
27700	-0.2229062	
27800	-0.25156085	
27900	-0.27537671	
28000	-0.3026666	
28100	-0.34173767	
28200	-0.39445324	
28300	-0.46320084	
28400	-0.53959197	
28500	-0.61640048	
28600	-0.68342663	
28700	-0.73198791	
28800	-0.75552332	
28900	-0.75633049	
29000	-0.73065751	
29100	-0.68064189	
29200	-0.60944431	
29300	-0.52111605	
29400	-0.42597707	
29500	-0.32753063	
29600	-0.23278527	
29700	-0.14533308	
29800	-0.069124164	
29900	-0.00399919	
30000	0.04373098	
30100	0.080744813	
30200	0.10309954	
30300	0.11353132	
30400	0.11674268	
30500	0.12146776	
30600	0.13896143	
30700	0.17290383	
30800	0.22739354	
30900	0.29497642	
31000	0.36557832	
31100	0.42856568	
31200	0.47291144	
31300	0.49735034	
31400	0.49710291	
31500	0.47397243	
31600	0.430763	
31700	0.37263661	
31800	0.30617123	
31900	0.24106544	
32000	0.18005756	
32100	0.13000309	
32200	0.08839193	
32300	0.058148781	
32400	0.037405689	
32500	0.027409216	
32600	0.029424161	
32700	0.037918295	
32800	0.053567007	
32900	0.071145398	
33000	0.081730353	
33100	0.077273919	
33200	0.049207946	
33300	0.00060192635	
33400	-0.059591338	
33500	-0.12132109	
33600	-0.17400785	
33700	-0.20662648	
33800	-0.22088974	
33900	-0.21353362	
34000	-0.18592356	
34100	-0.14272833	
34200	-0.090124667	
34300	-0.035634096	
34400	0.011527062	
34500	0.049114244	
34600	0.071978006	
34700	0.083740315	
34800	0.08069196	
34900	0.066612352	
35000	0.040069353	
35100	0.0019768641	
35200	-0.042761809	
35300	-0.091348774	
35400	-0.13768993	
35500	-0.17148147	
35600	-0.18640435	
35700	-0.1760031	
35800	-0.14571427	
35900	-0.10580671	
36000	-0.066645528	
36100	-0.040490081	
36200	-0.026993876	
36300	-0.030471669	
36400	-0.049950412	
36500	-0.07939312	
36600	-0.11378496	
36700	-0.14408711	
36800	-0.16932499	
36900	-0.18062076	
37000	-0.17544932	
37100	-0.15792545	
37200	-0.13002626	
37300	-0.092428553	
37400	-0.048481175	
37500	0.0037176066	
37600	0.057695732	
37700	0.1148697	
37800	0.17074881	
37900	0.21736539	
38000	0.24611752	
38100	0.25131448	
38200	0.23490552	
38300	0.19623595	
38400	0.14904572	
38500	0.10376594	
38600	0.069017564	
38700	0.049722647	
38800	0.048827624	
38900	0.062943017	
39000	0.08980176	
39100	0.12250271	
39200	0.15564179	
39300	0.18339722	
39400	0.20060096	
39500	0.20497421	
39600	0.19787589	
39700	0.18013285	
39800	0.15197194	
39900	0.11411111	
40000	0.070505246	
40100	0.019966108	
40200	-0.036033897	
40300	-0.092867126	
40400	-0.14337152	
40500	-0.17818126	
40600	-0.19055879	
40700	-0.17977319	
40800	-0.15257264	
40900	-0.11151887	
41000	-0.070737613	
41100	-0.03698274	
41200	-0.017741622	
41300	-0.012830687	
41400	-0.022141996	
41500	-0.042980302	
41600	-0.067911025	
41700	-0.093711965	
41800	-0.11405068	
41900	-0.12609941	
42000	-0.12748376	
42100	-0.11842468	
42200	-0.10677587	
42300	-0.086950239	
42400	-0.063364598	
42500	-0.032072125	
42600	0.004637434	
42700	0.047816075	
42800	0.090007847	
42900	0.12772237	
43000	0.15393004	
43100	0.15795327	
43200	0.13821988	
43300	0.099342267	
43400	0.050000096	
43500	-0.0029394719	
43600	-0.047563808	
43700	-0.07760893	
43800	-0.087653365	
43900	-0.079591852	
44000	-0.056302899	
44100	-0.023223812	
44200	0.014798939	
44300	0.050465904	
44400	0.080274013	
44500	0.10115504	
44600	0.11080622	
44700	0.11716341	
44800	0.11364808	
44900	0.10438677	
45000	0.085677417	
45100	0.058584656	
45200	0.02364294	
45300	-0.016561501	
45400	-0.054062099	
45500	-0.082750225	
45600	-0.09121221	
45700	-0.078147395	
45800	-0.046591321	
45900	0.00042971883	
46000	0.050472744	
46100	0.093834539	
46200	0.12318721	
46300	0.13321257	
46400	0.12486848	
46500	0.10187242	
46600	0.067944426	
46700	0.030084473	
46800	-0.0056367924	
46900	-0.034909323	
47000	-0.051384121	
47100	-0.066022631	
47200	-0.072922289	
47300	-0.072350958	
47400	-0.066929149	
47500	-0.052986182	
47600	-0.031892814	
47700	-0.00084824168	
47800	0.032387351	
47900	0.065519666	
48000	0.090500886	
48100	0.095854736	
48200	0.077384308	
48300	0.040854359	
48400	-0.013785846	
48500	-0.070912202	
48600	-0.12098702	
48700	-0.15607909	
48800	-0.16899938	
48900	-0.16125839	
49000	-0.13455972	
49100	-0.095023076	
49200	-0.04978436	
49300	-0.0042120741	
49400	0.034557058	
49500	0.064631304	
49600	0.082910398	
49700	0.09752836	
49800	0.10215993	
